user_id,book_id,is_read,rating,is_reviewed
28,15845,0,0,0
28,10950,0,0,0
28,15844,1,5,1
28,10702,0,0,0
28,15843,0,0,0
28,15842,0,0,0
28,11272,1,4,1
28,15841,1,1,0
28,15840,1,5,0
28,15839,1,3,0
28,15838,1,3,0
28,10607,0,0,0
28,10616,0,0,0
28,10495,0,0,0
28,15837,0,0,0
28,10928,0,0,0
28,15836,0,0,0
28,15835,0,0,0
28,10888,0,0,0
28,11545,0,0,0
28,15834,1,2,0
28,10301,1,3,0
28,15833,0,0,0
28,10570,1,3,0
28,10149,1,5,0
28,5664,0,0,0
28,10328,0,0,0
28,15832,1,3,0
28,10376,0,0,0
28,15831,0,0,0
28,10781,1,3,0
28,15830,0,0,0
28,10309,0,0,0
28,10391,0,0,0
28,10431,0,0,0
28,15829,1,4,0
28,10412,1,3,1
28,10019,0,0,0
28,10361,0,0,0
28,15828,0,0,0
28,15827,0,0,0
28,15826,1,4,0
28,10363,1,3,0
28,10104,1,3,0
28,10207,1,4,0
28,15825,0,0,0
28,15824,1,4,0
28,15823,1,1,0
28,15822,1,4,1
28,9814,0,0,0
28,15821,0,0,0
28,10645,0,0,0
28,10136,1,5,0
28,15820,0,0,0
28,10124,1,4,1
28,15819,0,0,0
28,15818,0,0,0
28,15817,0,0,0
28,15816,1,4,0
28,10527,1,3,0
28,15815,0,0,0
28,10140,0,0,0
28,10055,1,3,0
28,10003,0,0,0
28,10234,1,0,0
28,9878,1,1,0
28,15814,1,4,0
28,10829,0,0,0
28,10010,0,0,0
28,9944,1,4,0
28,9896,1,3,0
28,15813,1,2,0
28,11785,0,0,0
28,15812,0,0,0
28,10263,0,0,0
28,15811,0,0,0
28,15810,0,0,0
28,15809,0,0,0
28,15808,1,2,0
28,9862,0,0,0
28,15807,0,0,0
28,15806,1,3,0
28,9957,1,3,0
28,15805,1,3,0
28,15804,1,4,1
28,15803,0,0,0
28,15802,1,2,0
28,9989,1,4,0
28,10042,1,4,0
28,15801,0,0,0
28,15800,0,0,0
28,15799,0,0,0
28,10087,1,3,0
28,15798,1,3,0
28,10126,1,4,0
28,15797,0,0,0
28,9537,0,0,0
28,15796,0,0,0
28,10000,0,0,0
28,10454,0,0,0
28,9669,0,0,0
28,9752,0,0,0
28,15795,1,1,0
28,10191,0,0,0
28,1678,0,0,0
28,10449,0,0,0
28,15794,1,4,0
28,9966,0,0,0
28,15793,0,0,0
28,9718,1,4,0
28,9901,0,0,0
28,15792,0,0,0
28,9757,1,4,0
28,15791,1,3,0
28,15790,0,0,0
28,9929,0,0,0
28,2361,0,0,0
28,9927,0,0,0
28,15789,1,0,0
28,9283,1,3,0
28,9640,0,0,0
28,15788,1,4,0
28,15787,0,0,0
28,8073,1,3,0
28,10156,0,0,0
28,9516,0,0,0
28,15786,0,0,0
28,15785,1,3,0
28,15784,0,0,0
28,10320,0,0,0
28,9683,1,4,0
28,15783,1,1,0
28,9789,0,0,0
28,12149,1,4,0
28,10075,0,0,0
28,9119,1,3,0
28,11811,0,0,0
28,12117,0,0,0
28,11728,0,0,0
28,5281,0,0,0
28,15782,0,0,0
28,9930,1,3,0
28,11943,0,0,0
28,9811,0,0,0
28,15781,0,0,0
28,15780,0,0,0
28,15779,0,0,0
28,15778,1,0,0
28,9457,1,5,0
28,11928,0,0,0
28,15777,0,0,0
28,15776,0,0,0
28,15775,0,0,0
28,15774,0,0,0
28,15773,0,0,0
28,10417,0,0,0
28,9840,0,0,0
28,15772,0,0,0
28,9958,0,0,0
28,8651,0,0,0
28,15771,1,0,0
28,9399,1,4,0
28,15770,0,0,0
28,15769,0,0,0
28,15768,0,0,0
28,9495,0,0,0
28,15767,1,3,0
28,15766,0,0,0
28,15765,0,0,0
28,15764,1,4,0
28,15763,0,0,0
28,15762,0,0,0
28,15761,0,0,0
28,9351,1,5,0
28,4984,0,0,0
28,1523,1,4,0
28,15760,1,3,0
28,1574,1,3,0
28,9438,1,4,0
28,9405,0,0,0
28,11711,1,4,0
28,15759,1,4,0
28,9306,1,3,0
28,9452,1,4,0
28,15758,1,0,0
28,9843,0,0,0
28,15757,0,0,0
28,9282,0,0,0
28,9699,0,0,0
28,9436,0,0,0
28,15756,1,3,0
28,15755,0,0,0
28,15754,0,0,0
28,15753,0,0,0
28,9210,0,0,0
28,9187,0,0,0
28,15752,0,0,0
28,9173,0,0,0
28,10232,0,0,0
28,15751,0,0,0
28,15750,0,0,0
28,9159,1,5,0
28,9074,1,5,0
28,9239,0,0,0
28,15749,0,0,0
28,15748,1,4,0
28,9160,1,5,0
28,15747,0,0,0
28,15746,1,2,0
28,15745,0,0,0
28,9154,0,0,0
28,9165,1,4,0
28,9231,0,0,0
28,15744,1,4,0
28,15743,1,2,0
28,15742,0,0,0
28,15741,0,0,0
28,15740,0,0,0
28,9371,0,0,0
28,8860,0,0,0
28,15739,0,0,0
28,15738,0,0,0
28,9030,0,0,0
28,13484,1,4,0
28,15737,1,4,0
28,15736,0,0,0
28,15735,0,0,0
28,9285,0,0,0
28,15734,0,0,0
28,9115,0,0,0
28,9423,1,4,0
28,9473,1,3,0
28,9097,0,0,0
28,15733,0,0,0
28,11939,1,3,0
28,9273,1,2,0
28,15732,0,0,0
28,15731,0,0,0
28,9042,0,0,0
28,15730,0,0,0
28,9153,1,4,0
28,15729,1,3,0
28,15728,0,0,0
28,15727,1,3,0
28,15726,1,4,0
28,15725,1,4,0
28,15724,0,0,0
28,15723,0,0,0
28,11584,1,3,0
28,9091,0,0,0
28,15722,1,4,0
28,9008,0,0,0
28,15721,0,0,0
28,15720,1,3,0
28,15719,1,4,0
28,9051,1,3,0
28,15718,1,3,0
28,9099,1,4,0
28,8873,1,4,0
28,15717,0,0,0
28,15716,1,3,0
28,10074,1,3,0
28,15715,0,0,0
28,15714,1,3,0
28,9016,0,0,0
28,15713,0,0,0
28,15712,0,0,0
28,9853,0,0,0
28,15711,1,3,0
28,15710,0,0,0
28,15709,1,3,0
28,15708,1,3,0
28,9078,1,1,0
28,15707,0,0,0
28,8807,1,3,0
28,15706,1,3,0
28,15705,0,0,0
28,8934,1,3,0
28,15704,1,3,0
28,15703,1,4,0
28,15702,1,2,0
28,15701,1,3,0
28,15700,1,3,0
28,15699,1,3,0
28,15698,1,1,0
28,15697,1,3,0
28,15696,1,3,0
28,15695,1,3,0
28,15694,1,3,0
28,15693,1,3,0
28,15692,1,3,0
28,15691,1,3,0
28,15690,1,4,0
28,15689,1,2,0
28,15688,1,1,0
28,15687,1,3,0
28,15686,1,3,0
28,15685,1,3,0
28,15684,1,3,0
28,15683,1,1,0
28,15682,1,1,0
28,15681,1,3,0
28,15680,1,3,0
28,15679,1,3,0
28,15678,1,3,0
28,5285,1,4,0
28,15677,1,3,0
28,15676,1,3,0
28,15675,1,3,0
28,15674,1,1,0
28,12694,1,3,0
28,15673,1,5,0
28,15672,1,3,0
28,15671,1,3,0
28,15670,1,3,0
28,15669,1,3,0
28,15668,1,3,0
28,15667,1,3,0
28,15666,1,3,0
28,15665,1,3,0
28,15664,1,3,0
28,15663,1,3,0
28,15662,1,3,0
28,15661,1,3,0
28,15660,1,3,0
28,15659,0,0,0
28,15658,0,0,0
28,8884,1,4,0
28,15657,0,0,0
28,15656,1,4,0
28,15655,1,4,0
28,8715,1,5,0
28,8759,0,0,0
28,15654,0,0,0
28,15653,0,0,0
28,9013,1,3,0
28,8711,0,0,0
28,7518,0,0,0
28,15652,1,4,0
28,15651,1,4,0
28,15650,0,0,0
28,11257,1,4,0
28,8816,1,3,0
28,11258,0,0,0
28,15649,1,3,0
28,15648,1,3,0
28,15647,1,3,0
28,15646,1,4,0
28,15645,1,4,0
28,15644,1,4,0
28,15643,0,0,0
28,8675,1,0,0
28,15642,1,3,0
28,15641,1,4,0
28,15640,1,3,0
28,15639,0,0,0
28,15638,1,0,0
28,15637,1,3,0
28,8721,0,0,0
28,8925,1,0,0
28,15636,0,0,0
28,8687,0,0,0
28,15635,0,0,0
28,15634,0,0,0
28,8831,0,0,0
28,15633,0,0,0
28,15632,0,0,0
28,15631,0,0,0
28,15630,0,0,0
28,9032,0,0,0
28,15629,1,0,0
28,15628,0,0,0
28,15627,1,0,0
28,15626,1,0,0
28,8792,0,0,0
28,15625,0,0,0
28,15624,0,0,0
28,15623,0,0,0
28,15622,1,0,0
28,15621,0,0,0
28,8642,1,0,0
28,8652,0,0,0
28,15620,0,0,0
28,15619,0,0,0
28,15618,1,0,0
28,15617,1,0,0
28,15616,0,0,0
28,15615,0,0,0
28,15614,1,0,0
28,15613,1,0,0
28,15612,1,0,0
28,15611,1,1,0
28,15610,1,0,0
28,15609,1,0,0
28,15608,1,0,0
28,15607,1,0,0
28,15606,1,4,0
28,15605,1,0,0
28,15604,1,0,0
28,15603,1,0,0
28,15602,1,0,0
28,15601,1,0,0
28,15600,1,0,0
28,15599,1,4,0
28,15598,1,3,0
28,15597,1,4,0
28,15596,1,0,0
28,15595,0,0,0
28,15594,1,0,0
28,8665,1,0,0
28,15593,1,0,0
28,8795,1,0,0
28,15592,1,0,0
28,15591,1,0,0
28,8514,1,0,0
28,15590,1,0,0
28,15589,1,0,0
28,15588,1,0,0
28,15587,1,0,0
28,15586,1,0,0
28,15585,1,0,0
28,15584,1,0,0
28,15583,1,0,0
28,15582,1,0,0
28,15581,1,0,0
28,15580,1,0,0
28,15579,1,0,0
28,15578,1,0,0
28,15577,1,0,0
28,15576,1,0,0
28,15575,1,0,0
28,15574,1,0,0
28,15573,1,0,0
28,8911,1,0,0
28,15572,1,0,0
28,15571,1,0,0
28,15570,1,0,0
28,15569,1,0,0
28,15568,1,0,0
28,15567,1,0,0
28,15566,1,0,0
28,15565,1,0,0
28,15564,1,0,0
28,15563,1,0,0
28,15562,1,0,0
28,15561,1,0,0
28,15560,1,0,0
29,1226,0,0,0
29,1011,1,4,0
29,524,1,4,0
29,1200,1,4,0
29,14849,1,5,0
29,1211,1,0,0
29,7491,1,3,0
29,5864,1,3,0
29,4473,1,3,0
29,1572,1,4,0
29,7973,1,4,0
29,1003,0,0,0
29,7972,1,3,0
29,1402,1,0,0
29,536,1,5,0
29,5463,1,4,0
29,14872,1,2,0
29,49,1,3,0
29,16320,1,2,0
29,7220,1,4,0
29,1123,0,0,0
29,14850,0,0,0
29,7348,1,4,0
29,4477,1,4,0
29,7000,1,4,0
29,4731,1,4,0
29,6127,0,0,0
29,16319,1,4,0
29,7008,1,4,0
29,7517,1,4,0
29,1594,0,0,0
29,7161,1,4,0
29,5545,1,4,0
29,1371,1,2,0
29,6058,0,0,0
29,7457,1,3,0
29,5793,1,3,1
29,862,1,5,0
29,7011,1,5,0
29,16318,1,4,0
29,4766,1,4,0
29,16317,1,4,0
29,16316,1,4,0
29,16315,1,4,0
29,16314,1,4,0
29,16313,1,2,0
29,16312,1,2,0
29,16311,1,3,0
29,16310,0,0,0
29,12948,0,0,0
29,14824,0,0,0
29,1013,0,0,0
29,16309,0,0,0
29,16308,1,3,1
29,16307,1,4,0
29,16306,1,3,0
29,16305,1,5,0
29,7992,1,4,0
29,16304,0,0,0
29,15444,1,2,0
29,16303,1,5,0
29,16302,0,0,0
29,16301,0,0,0
29,16300,0,0,0
29,16299,0,0,0
29,943,1,4,0
29,1000,1,4,0
29,997,1,4,0
29,7284,1,2,0
29,16298,1,3,0
29,531,0,0,0
29,993,0,0,0
29,677,0,0,0
29,16297,1,3,0
29,16296,1,3,0
29,12759,0,0,0
29,6970,1,4,0
29,6990,0,0,0
29,1016,1,4,0
29,16295,1,4,0
29,7071,1,4,1
29,1628,1,4,0
29,1627,0,0,0
29,16294,0,0,0
29,16293,1,3,0
29,16292,0,0,0
29,16291,1,5,0
29,1387,1,5,0
29,5868,1,3,0
29,16290,1,3,0
29,16289,1,3,0
29,16288,0,0,0
29,16287,0,0,0
29,4614,1,2,0
29,14939,0,0,0
29,16286,0,0,0
29,16285,1,3,0
29,16284,1,3,0
29,16283,0,0,0
29,14848,0,0,0
29,16282,0,0,0
29,16281,1,3,0
29,4765,1,4,0
29,6965,1,4,0
29,6057,0,0,0
29,6810,1,4,0
29,1574,1,2,0
29,964,1,3,0
29,16280,1,4,0
29,4764,1,4,0
29,6963,1,3,0
29,4763,1,4,0
29,12981,0,0,0
29,998,0,0,0
29,14952,0,0,0
29,16279,1,3,0
29,16278,1,0,0
29,16277,1,3,0
29,758,0,0,0
29,7322,1,3,0
29,7387,0,0,0
29,846,1,4,0
29,828,1,4,0
29,290,1,5,0
29,15358,1,5,0
29,16276,1,4,0
29,1037,1,4,0
29,16275,1,5,0
29,16274,1,4,0
29,16273,1,4,0
29,16272,1,3,0
29,16271,1,4,0
29,670,0,0,0
29,6832,0,0,0
29,16270,1,4,0
29,16269,0,0,0
29,16268,1,3,0
29,1210,1,3,0
29,1044,1,4,0
29,16267,1,3,0
29,15268,0,0,0
29,16266,1,5,1
29,4497,1,4,0
29,4496,1,4,0
29,4495,1,3,0
29,6525,1,4,0
29,16265,1,3,0
29,4755,0,0,0
29,16264,1,4,0
29,1386,1,4,0
29,4843,1,3,0
29,4844,1,3,0
29,4841,1,3,0
29,16263,0,0,0
29,16262,0,0,0
29,7492,1,4,0
29,16261,1,4,0
29,16260,1,4,0
29,16259,1,3,0
29,6121,0,0,0
29,16258,1,3,0
29,16257,0,0,0
29,4742,1,3,0
29,16256,1,4,0
29,16255,1,5,0
29,384,1,4,0
29,1002,0,0,0
29,613,1,5,0
29,7432,1,4,0
29,941,1,4,0
29,938,1,5,0
29,707,1,3,0
29,944,1,4,0
29,1606,0,0,0
29,8413,1,2,0
29,16254,1,4,0
29,6458,1,4,0
29,7001,1,5,0
29,4807,0,0,0
29,16253,1,3,0
29,16252,0,0,0
29,4106,1,4,0
29,16251,1,4,0
29,4104,1,4,0
29,16250,1,2,0
29,16249,1,4,0
29,13487,0,0,0
29,16248,1,4,0
29,7057,1,4,0
29,16247,1,4,0
29,16246,1,3,0
29,15003,0,0,0
29,16245,0,0,0
29,5198,0,0,0
29,16244,0,0,0
29,16243,0,0,0
29,939,1,4,0
29,968,1,4,0
29,15090,1,3,0
29,719,1,2,0
29,16242,1,4,0
29,14871,1,3,0
29,1592,1,4,1
29,5456,1,4,1
29,1473,1,5,1
29,16241,1,4,0
29,858,0,0,0
29,16240,0,0,0
29,5645,0,0,0
29,1117,1,4,0
29,16239,1,3,0
29,66,1,4,0
29,999,0,0,0
29,1116,1,3,0
29,16238,1,0,0
29,7503,1,5,0
29,16237,0,0,0
29,16236,0,0,0
29,16235,0,0,0
29,16234,0,0,0
29,16233,0,0,0
29,16232,0,0,0
29,16231,0,0,0
29,16230,0,0,0
29,16229,0,0,0
29,5745,1,4,0
29,16228,1,3,1
29,16227,0,0,0
29,7931,1,0,0
29,16226,1,2,0
29,5744,1,3,0
29,16225,0,0,0
29,13460,0,0,0
29,16224,0,0,0
29,16223,0,0,0
29,5239,1,4,0
29,16222,0,0,0
29,16221,0,0,0
29,16220,0,0,0
29,16219,1,3,0
29,16218,1,4,0
29,1039,1,5,0
29,16217,1,5,0
29,16216,1,5,0
29,16215,0,0,0
29,16214,1,3,0
29,1605,1,5,0
29,16213,0,0,0
29,5976,1,4,0
29,16212,0,0,0
29,1604,1,5,0
29,16211,1,3,0
29,4752,0,0,0
29,5383,0,0,0
29,1603,1,3,0
29,16210,1,3,1
29,16209,1,3,0
29,16208,1,3,0
29,16207,1,3,0
29,2861,1,3,1
29,16206,1,3,0
29,6569,1,2,1
29,7005,0,0,0
29,16205,0,0,0
29,6816,0,0,0
29,16204,0,0,0
29,16203,0,0,0
29,16202,0,0,0
29,16201,0,0,0
29,16200,0,0,0
29,16199,0,0,0
29,16198,0,0,1
29,16197,1,3,1
29,16196,1,4,0
29,3310,0,0,0
29,6195,0,0,0
29,6206,0,0,0
29,16195,0,0,0
29,16194,0,0,0
29,1004,1,4,0
29,16193,1,2,1
29,1436,1,5,0
29,1045,0,0,0
29,530,0,0,0
29,16192,0,0,0
29,16191,0,0,0
29,16190,0,0,0
29,14832,0,0,0
29,16189,0,0,0
29,16188,0,0,0
29,16187,0,0,0
29,1067,1,4,0
29,1272,0,0,0
29,16186,1,3,0
29,14708,1,4,0
29,16185,1,2,0
29,16184,1,3,0
29,16183,1,5,0
29,16182,1,3,0
29,16181,1,5,0
29,16180,0,0,0
29,16179,0,0,0
29,16178,0,0,0
29,16177,0,0,0
29,16176,0,0,0
29,16175,1,4,0
29,16174,1,5,0
29,16173,0,0,0
29,16172,0,0,0
29,16171,0,0,0
29,16170,0,0,0
29,16169,1,4,0
29,7212,0,0,0
29,1502,0,0,0
29,1602,1,4,0
29,16168,1,4,0
29,16167,0,0,0
29,16166,0,0,0
29,16165,0,0,0
29,12923,0,0,0
29,1234,0,0,0
29,16164,0,0,0
29,16163,0,0,0
29,16162,0,0,0
29,13535,0,0,0
29,1248,0,0,0
29,16161,1,3,0
29,16160,0,0,0
30,294,1,5,1
30,17242,1,5,0
30,17241,1,5,0
30,17240,1,5,0
30,17239,1,5,0
30,17238,1,5,1
30,17237,1,5,0
30,17236,1,4,0
30,17235,1,4,0
30,17234,1,4,0
30,17233,1,5,0
30,17232,1,4,0
30,17231,1,4,0
30,17230,1,4,0
30,17229,1,4,0
30,17228,1,4,0
30,17227,1,3,0
30,13430,1,5,0
30,13087,1,4,0
30,17226,1,3,0
30,17225,1,4,1
30,614,1,5,0
30,17224,1,4,0
30,17223,1,4,1
30,17222,0,0,0
30,17221,1,4,0
30,17220,1,5,1
30,17219,1,4,0
30,768,1,5,0
30,17218,1,4,0
30,17217,1,4,1
30,17216,1,5,1
30,17215,1,4,0
30,17214,1,5,1
30,7107,1,5,1
30,17213,1,3,1
30,1576,1,4,0
30,17212,1,5,1
30,17211,1,5,1
30,15268,1,4,1
30,17210,1,3,1
30,17209,1,3,1
30,17208,1,4,1
30,17207,1,5,1
30,17206,1,4,1
30,17205,0,0,0
30,17204,1,5,1
30,1096,0,0,0
30,531,0,0,0
30,17203,0,0,1
30,1010,1,4,0
30,880,1,5,1
30,15259,0,0,0
30,17202,1,3,1
30,716,1,4,1
30,17201,1,4,0
30,17200,1,1,1
30,1072,1,5,0
30,14823,1,5,0
30,17199,0,0,0
30,17198,0,0,0
30,12975,1,5,1
30,17197,1,5,1
30,8441,1,4,1
30,7239,1,5,0
30,17196,1,5,0
30,17195,1,5,0
30,17194,1,4,0
30,17193,1,4,0
30,17192,1,4,0
30,17191,1,5,1
30,17190,0,0,0
30,17189,1,4,1
30,84,0,0,1
30,3640,1,5,1
30,8411,1,4,0
30,43,1,4,1
30,6960,1,5,0
30,8410,1,5,1
30,15142,1,3,1
30,8462,1,5,1
30,8403,1,3,0
30,13507,1,4,0
30,8402,1,4,0
30,15331,1,4,1
30,13509,1,4,0
30,17188,1,4,1
30,13508,0,0,1
30,14064,1,5,1
30,17187,1,3,1
30,8399,1,5,1
30,8401,1,5,1
30,17186,1,2,1
30,17185,1,1,1
30,6956,1,3,1
30,13715,1,5,1
30,8397,1,2,1
30,17184,1,4,0
30,15143,1,4,0
30,8395,1,1,1
30,17183,1,4,1
30,15329,1,4,0
30,17182,1,1,1
30,8430,1,4,1
30,8391,1,5,1
30,17181,1,2,0
30,17180,1,5,1
30,17179,1,2,1
30,17178,1,5,1
30,17177,1,5,1
30,13521,1,4,1
30,17176,1,4,1
30,17175,0,0,1
30,17174,1,5,1
30,17173,1,5,1
30,17172,1,5,1
30,17171,0,0,1
30,17170,1,1,1
30,17169,1,4,0
30,17168,1,4,1
30,8076,1,5,0
30,17167,1,0,0
30,7393,0,0,0
30,7382,0,0,0
30,8369,1,4,1
30,17166,1,3,1
30,17165,1,4,0
30,17164,1,5,0
30,13228,1,2,1
30,14815,1,3,1
30,17163,1,4,0
30,17162,1,3,0
30,17161,1,4,0
30,621,1,5,1
30,13334,1,2,0
30,740,1,5,1
30,719,1,5,1
30,17160,1,5,1
30,898,1,4,1
30,919,1,5,1
30,17159,1,3,0
30,774,1,2,1
30,17158,1,2,0
30,17157,1,4,0
30,17156,1,2,1
30,17155,1,5,1
30,17154,1,4,1
30,17153,1,5,0
30,17152,1,4,0
30,17151,1,4,0
30,17150,1,4,0
30,17149,1,4,1
30,17148,1,5,0
30,17147,0,0,0
30,17146,1,4,0
30,17145,1,3,0
30,17144,1,4,0
30,17143,1,4,0
30,17142,1,4,0
30,17141,1,5,0
30,17140,1,4,0
30,17139,1,3,0
30,17138,1,3,0
30,17137,1,3,0
30,17136,1,3,0
30,17135,1,2,0
30,17134,0,0,0
30,17133,0,0,0
30,17132,1,5,1
30,1606,1,5,1
30,17131,1,4,1
30,17130,1,5,0
30,12982,1,5,1
30,13099,1,4,1
30,17129,1,4,0
30,17128,1,4,0
30,15444,1,5,1
30,17127,1,4,1
30,1411,1,4,1
30,17126,1,5,1
30,14693,1,4,0
30,17125,1,2,1
30,17124,1,5,1
30,17123,1,4,1
30,17122,1,3,1
30,17121,1,5,1
30,17120,0,0,0
30,17119,1,2,0
30,17118,1,2,0
30,13539,1,4,0
30,7406,1,5,0
30,7284,1,4,0
30,17117,1,2,1
30,1599,1,3,0
30,17116,1,4,1
30,790,1,5,0
30,7089,1,4,0
30,17115,1,5,1
30,17114,1,3,0
30,17113,1,3,0
30,17112,1,4,0
30,1217,1,5,0
30,17111,1,5,0
30,17110,1,5,1
30,17109,1,5,1
30,17108,1,4,1
30,17107,0,0,0
30,17106,1,3,0
30,12981,1,5,1
30,17105,1,3,0
30,17104,1,4,1
30,17103,1,4,0
30,17102,1,4,1
30,17101,1,4,1
30,17100,0,0,0
30,17099,1,5,1
30,17098,1,4,1
30,14772,1,4,1
30,17097,1,4,1
30,17096,1,2,1
30,17095,1,2,1
30,17094,1,4,1
30,17093,0,0,0
30,204,1,2,1
30,15327,1,3,0
30,1623,1,4,1
30,17092,1,4,1
30,17091,1,4,0
30,17090,1,3,1
30,1011,1,2,0
30,862,1,3,1
30,1029,1,5,0
30,17089,1,5,0
30,17088,1,5,0
30,17087,1,3,0
30,17086,0,0,1
30,540,0,0,1
30,17085,1,4,0
30,17084,1,4,1
30,17083,1,3,1
30,17082,1,3,0
30,17081,1,2,1
30,17080,1,2,1
30,17079,1,3,1
30,17078,0,0,0
30,17077,1,4,0
30,4469,0,0,0
30,17076,1,5,1
30,17075,0,0,0
30,17074,0,0,0
30,155,1,4,0
30,17073,0,0,0
30,17072,0,0,0
30,17071,1,3,1
30,17070,0,0,1
30,17069,1,4,1
30,17068,0,0,1
30,17067,1,4,1
30,17066,1,3,1
30,17065,0,0,0
30,17064,1,3,1
30,17063,0,0,0
30,8043,0,0,0
30,17062,1,2,1
30,858,1,3,1
30,17061,1,3,0
30,17060,0,0,0
30,17059,0,0,0
30,17058,1,3,0
30,17057,0,0,0
30,174,1,4,0
30,17056,0,0,0
30,8330,1,4,1
30,17055,1,4,1
30,17054,1,4,0
30,8251,1,5,1
30,17053,0,0,0
30,17052,1,4,1
30,498,0,0,0
30,15049,1,2,1
30,17051,0,0,0
30,17050,0,0,0
30,17049,0,0,0
30,17048,0,0,0
30,17047,0,0,0
30,17046,0,0,0
30,17045,0,0,0
30,17044,1,3,0
30,17043,0,0,0
30,17042,0,0,0
30,17041,1,3,1
30,17040,1,2,1
30,17039,0,0,0
30,17038,0,0,0
30,17037,1,4,1
30,17036,1,3,1
30,17035,0,0,0
30,3603,1,4,1
30,17034,1,4,1
30,17033,1,3,0
30,3602,1,4,1
30,17032,0,0,0
30,17031,0,0,0
30,17030,0,0,0
30,7135,1,4,1
30,17029,1,3,1
30,17028,0,0,0
30,17027,0,0,0
30,17026,0,0,0
30,879,1,4,0
30,17025,0,0,1
30,17024,0,0,0
30,17023,1,4,1
30,17022,1,1,1
30,17021,0,0,0
30,17020,1,4,0
30,17019,0,0,0
30,17018,1,4,1
30,17017,0,0,0
30,17016,0,0,0
30,1000,1,3,1
30,1116,1,4,1
30,66,1,4,1
30,1117,1,3,1
30,17015,0,0,0
30,17014,0,0,0
30,17013,1,3,1
30,17012,0,0,0
30,17011,0,0,0
30,17010,0,0,0
30,17009,0,0,0
30,17008,1,3,1
30,710,0,0,0
30,17007,1,4,1
30,17006,1,3,1
30,17005,1,4,1
30,17004,0,0,0
30,924,1,5,1
30,4477,0,0,1
30,17003,0,0,0
30,17002,0,0,0
30,17001,0,0,0
30,17000,0,0,0
30,16999,1,4,1
30,16998,0,0,0
30,16997,0,0,0
30,16996,0,0,0
30,16995,0,0,0
30,16994,0,0,0
30,16993,1,4,0
30,16992,1,4,0
30,16991,1,5,1
30,897,1,2,1
30,1714,1,3,1
30,16990,0,0,0
30,1264,0,0,0
30,16989,0,0,0
30,16988,0,0,0
30,16987,1,4,1
30,16986,1,5,1
30,16985,0,0,0
30,16984,0,0,0
30,16983,1,4,1
30,16982,0,0,0
30,16981,1,3,1
30,16980,0,0,0
30,16979,0,0,0
30,16978,1,3,1
30,13397,0,0,0
30,16977,1,2,1
30,16976,1,4,1
30,16975,1,4,1
30,14812,0,0,0
30,16974,1,4,1
30,16973,0,0,0
30,16972,1,3,1
30,524,1,3,1
30,16971,0,0,0
30,16970,0,0,0
30,16969,0,0,0
30,16968,0,0,0
30,16967,0,0,0
30,16966,1,4,1
30,16965,1,2,1
30,16964,1,2,1
30,16963,1,4,0
30,16962,0,0,0
30,16961,1,4,1
30,16960,0,0,0
30,16959,1,3,1
30,16958,1,3,0
30,16957,1,4,1
30,16956,1,4,1
30,16955,1,4,1
30,1627,1,4,1
30,16954,1,3,1
30,15088,0,0,0
30,1223,1,4,1
30,613,1,4,1
30,14588,0,0,0
30,16953,0,0,0
30,16952,0,0,0
30,7952,0,0,0
30,16951,1,1,1
30,16950,1,3,1
30,1408,0,0,0
30,8438,0,0,0
30,8429,1,3,1
30,8154,0,0,0
30,16949,1,3,1
30,16948,1,4,1
30,16947,1,3,1
30,16946,1,3,1
30,16945,1,4,1
30,16944,0,0,0
30,16943,0,0,0
30,16942,0,0,0
30,16941,1,3,1
30,16940,1,5,1
30,16939,0,0,0
30,1007,0,0,0
30,16938,1,4,1
30,16937,1,3,1
30,16936,0,0,0
30,16935,0,0,0
30,16934,1,3,0
30,16933,1,3,0
30,16932,1,3,1
30,13414,1,4,1
30,16931,1,3,0
30,1494,0,0,0
30,16930,0,0,0
30,16929,0,0,0
30,16928,1,0,1
30,16927,1,3,1
30,16926,0,0,0
30,16925,0,0,0
30,16924,0,0,0
30,8371,1,3,0
30,16923,0,0,0
30,16922,1,3,1
30,16921,1,3,1
30,16920,1,4,1
30,16919,1,3,1
30,16918,1,0,1
30,16917,1,4,1
30,150,1,4,1
30,16916,1,3,1
30,1074,1,3,1
30,209,0,0,0
30,16915,1,2,1
30,16914,1,3,1
30,12771,0,0,0
30,16913,0,0,0
30,16912,0,0,0
30,16911,0,0,0
30,16910,0,0,0
30,16909,1,3,1
30,16908,1,3,1
30,16907,1,4,1
30,16906,1,3,1
30,16905,1,1,1
30,1233,1,4,1
30,16904,1,3,1
30,16903,0,0,0
30,16902,0,0,0
30,16901,1,3,1
30,16900,1,3,1
30,16899,0,0,0
30,16898,0,0,0
30,16897,1,3,1
30,16896,0,0,0
30,16895,0,0,0
30,16894,0,0,0
30,16893,1,4,1
30,16892,1,4,1
30,16891,1,3,1
30,16890,1,2,1
30,16889,1,2,1
30,16888,1,4,1
30,1435,0,0,0
30,16887,1,3,1
30,16886,1,3,1
30,16885,1,3,1
30,16884,1,2,1
30,16883,0,0,0
30,16882,0,0,0
30,16881,0,0,0
30,16880,1,4,1
30,16879,0,0,0
30,16878,1,5,1
30,16877,0,0,0
30,16876,0,0,0
30,16875,1,1,1
30,16874,1,3,1
30,16873,1,4,1
30,16872,0,0,0
30,16871,1,3,1
30,16870,1,4,1
30,16869,0,0,0
30,16868,1,2,1
